0.5	-1.11022e-16	0.285714
0.571429	-1.11022e-16	0.285714
0.642857	-1.11022e-16	0.285714
0.714286	-1.11022e-16	0.285714
0.785714	-1.11022e-16	0.285714
0.857143	-1.11022e-16	0.285714
0.928571	-1.11022e-16	0.285714
1	-1.11022e-16	0.285714
0	0	0.214286
0.0714286	0	0.214286
0.142857	1.11022e-16	0.214286
0.214286	0	0.214286
0.285714	-1.11022e-16	0.214286
0.357143	-1.11022e-16	0.214286
0.428571	-1.11022e-16	0.214286
0.5	0	0.214286
0.571429	0	0.214286
0.642857	1.11022e-16	0.214286
0.714286	-1.11022e-16	0.214286
0.785714	0	0.214286
0.857143	0	0.214286
0.928571	0	0.214286
1	0	0.214286
0	0	0.142857
0.0714286	0	0.142857
0.142857	1.11022e-16	0.142857
0.214286	0	0.142857
0.285714	0	0.142857
0.357143	0	0.142857
0.428571	-1.11022e-16	0.142857
0.5	0	0.142857
0.571429	0	0.142857
0.642857	1.11022e-16	0.142857
0.714286	0	0.142857
0.785714	0	0.142857
0.857143	0	0.142857
0.928571	0	0.142857
1	0	0.142857
0	1.11022e-16	0.0714286
0.0714286	1.11022e-16	0.0714286
0.142857	0	0.0714286
0.214286	1.11022e-16	0.0714286
0.285714	1.11022e-16	0.0714286
0.357143	1.11022e-16	0.0714286
0.428571	0	0.0714286
0.5	1.11022e-16	0.0714286
0.571429	1.11022e-16	0.0714286
0.642857	0	0.0714286
0.714286	1.11022e-16	0.0714286
0.785714	0	0.0714286
0.857143	1.11022e-16	0.0714286
0.928571	0	0.0714286
1	1.11022e-16	0.0714286
0	0	0
0.0714286	0	-2.77556e-17
0.142857	0	-5.55112e-17
0.214286	0	5.55112e-17
0.285714	0	0
0.357143	0	-5.55112e-17
0.428571	0	1.11022e-16
0.5	0	0
0.571429	0	0
0.642857	0	-1.11022e-16
0.714286	0	-1.11022e-16
0.785714	0	0
0.857143	0	0
0.928571	0	1.11022e-16
1	0	0
0	0.0714286	1
0.0714286	0.0714286	1
0.142857	0.0714286	1
0.214286	0.0714286	1
0.285714	0.0714286	1
0.357143	0.0714286	1
0.428571	0.0714286	1
0.5	0.0714286	1
0.571429	0.0714286	1
0.642857	0.0714286	1
0.714286	0.0714286	1
0.785714	0.0714286	1
0.857143	0.0714286	1
0.928571	0.0714286	1
1	0.0714286	1
-1.38778e-17	0.0714286	0.928571
0.0714286	0.0714286	0.928571
0.142857	0.0714286	0.928571
0.214286	0.0714286	0.928571
0.285714	0.0714286	0.928571
0.357143	0.0714286	0.928571
0.428571	0.0714286	0.928571
0.5	0.0714286	0.928571
0.571429	0.0714286	0.928571
0.642857	0.0714286	0.928571
0.714286	0.0714286	0.928571
0.785714	0.0714286	0.928571
0.857143	0.0714286	0.928571
0.928571	0.0714286	0.928571
1	0.0714286	0.928571
0	0.0714286	0.857143
0.0714286	0.0714286	0.857143
0.142857	0.0714286	0.857143
0.214286	0.0714286	0.857143
0.285714	0.0714286	0.857143
0.357143	0.0714286	0.857143
0.428571	0.0714286	0.857143
0.5	0.0714286	0.857143
0.571429	0.0714286	0.857143
0.642857	0.0714286	0.857143
0.714286	0.0714286	0.857143
0.785714	0.0714286	0.857143
0.857143	0.0714286	0.857143
0.928571	0.0714286	0.857143
1	0.0714286	0.857143
-2.77556e-17	0.0714286	0.785714
0.0714286	0.0714286	0.785714
0.142857	0.0714286	0.785714
0.214286	0.0714286	0.785714
0.285714	0.0714286	0.785714
0.357143	0.0714286	0.785714
0.428571	0.0714286	0.785714
0.5	0.0714286	0.785714
0.571429	0.0714286	0.785714
0.642857	0.0714286	0.785714
0.714286	0.0714286	0.785714
0.785714	0.0714286	0.785714
0.857143	0.0714286	0.785714
0.928571	0.0714286	0.785714
1	0.0714286	0.785714
0	0.0714286	0.714286
0.0714286	0.0714286	0.714286
0.142857	0.0714286	0.714286
0.214286	0.0714286	0.714286
0.285714	0.0714286	0.714286
0.357143	0.0714286	0.714286
0.428571	0.0714286	0.714286
0.5	0.0714286	0.714286
0.571429	0.0714286	0.714286
0.642857	0.0714286	0.714286
0.714286	0.0714286	0.714286
0.785714	0.0714286	0.714286
0.857143	0.0714286	0.714286
0.928571	0.0714286	0.714286
1	0.0714286	0.714286
0	0.0714286	0.642857
0.0714286	0.0714286	0.642857
0.142857	0.0714286	0.642857
0.214286	0.0714286	0.642857
0.285714	0.0714286	0.642857
0.357143	0.0714286	0.642857
0.428571	0.0714286	0.642857
0.5	0.0714286	0.642857
0.571429	0.0714286	0.642857
0.642857	0.0714286	0.642857
0.714286	0.0714286	0.642857
0.785714	0.0714286	0.642857
0.857143	0.0714286	0.642857
0.928571	0.0714286	0.642857
1	0.0714286	0.642857
0	0.0714286	0.571429
0.0714286	0.0714286	0.571429
0.142857	0.0714286	0.571429
0.214286	0.0714286	0.571429
0.285714	0.0714286	0.571429
0.357143	0.0714286	0.571429
0.428571	0.0714286	0.571429
0.5	0.0714286	0.571429
0.571429	0.0714286	0.571429
0.642857	0.0714286	0.571429
0.714286	0.0714286	0.571429
0.785714	0.0714286	0.571429
0.857143	0.0714286	0.571429
0.928571	0.0714286	0.571429
1	0.0714286	0.571429
0	0.0714286	0.5
0.0714286	0.0714286	0.5
0.142857	0.0714286	0.5
0.214286	0.0714286	0.5
0.285714	0.0714286	0.5
0.357143	0.0714286	0.5
0.428571	0.0714286	0.5
0.5	0.0714286	0.5
0.571429	0.0714286	0.5
0.642857	0.0714286	0.5
0.714286	0.0714286	0.5
0.785714	0.0714286	0.5
0.857143	0.0714286	0.5
0.928571	0.0714286	0.5
1	0.0714286	0.5
0	0.0714286	0.428571
0.0714286	0.0714286	0.428571
0.142857	0.0714286	0.428571
0.214286	0.0714286	0.428571
0.285714	0.0714286	0.428571
0.357143	0.0714286	0.428571
0.428571	0.0714286	0.428571
0.5	0.0714286	0.428571
0.571429	0.0714286	0.428571
0.642857	0.0714286	0.428571
0.714286	0.0714286	0.428571
0.785714	0.0714286	0.428571
0.857143	0.0714286	0.428571
0.928571	0.0714286	0.428571
1	0.0714286	0.428571
0	0.0714286	0.357143
0.0714286	0.0714286	0.357143
0.142857	0.0714286	0.357143
0.214286	0.0714286	0.357143
0.285714	0.0714286	0.357143
0.357143	0.0714286	0.357143
0.428571	0.0714286	0.357143
0.5	0.0714286	0.357143
0.571429	0.0714286	0.357143
0.642857	0.0714286	0.357143
0.714286	0.0714286	0.357143
0.785714	0.0714286	0.357143
0.857143	0.0714286	0.357143
0.928571	0.0714286	0.357143
1	0.0714286	0.357143
0	0.0714286	0.285714
0.0714286	0.0714286	0.285714
0.142857	0.0714286	0.285714
0.214286	0.0714286	0.285714
0.285714	0.0714286	0.285714
0.357143	0.0714286	0.285714
0.428571	0.0714286	0.285714
0.5	0.0714286	0.285714
0.571429	0.0714286	0.285714
0.642857	0.0714286	0.285714
0.714286	0.0714286	0.285714
0.785714	0.0714286	0.285714
0.857143	0.0714286	0.285714
0.928571	0.0714286	0.285714
1	0.0714286	0.285714
0	0.0714286	0.214286
0.0714286	0.0714286	0.214286
0.142857	0.0714286	0.214286
0.214286	0.0714286	0.214286
0.285714	0.0714286	0.214286
0.357143	0.0714286	0.214286
0.428571	0.0714286	0.214286
0.5	0.0714286	0.214286
0.571429	0.0714286	0.214286
0.642857	0.0714286	0.214286
0.714286	0.0714286	0.214286
0.785714	0.0714286	0.214286
0.857143	0.0714286	0.214286
0.928571	0.0714286	0.214286
1	0.0714286	0.214286
0	0.0714286	0.142857
0.0714286	0.0714286	0.142857
0.142857	0.0714286	0.142857
0.214286	0.0714286	0.142857
0.285714	0.0714286	0.142857
0.357143	0.0714286	0.142857
0.428571	0.0714286	0.142857
0.5	0.0714286	0.142857
0.571429	0.0714286	0.142857
0.642857	0.0714286	0.142857
0.714286	0.0714286	0.142857
0.785714	0.0714286	0.142857
0.857143	0.0714286	0.142857
0.928571	0.0714286	0.142857
1	0.0714286	0.142857
0	0.0714286	0.0714286
0.0714286	0.0714286	0.0714286
0.142857	0.0714286	0.0714286
0.214286	0.0714286	0.0714286
0.285714	0.0714286	0.0714286
0.357143	0.0714286	0.0714286
0.428571	0.0714286	0.0714286
0.5	0.0714286	0.0714286
0.571429	0.0714286	0.0714286
0.642857	0.0714286	0.0714286
0.714286	0.0714286	0.0714286
0.785714	0.0714286	0.0714286
0.857143	0.0714286	0.0714286
0.928571	0.0714286	0.0714286
1	0.0714286	0.0714286
0	0.0714286	0
0.0714286	0.0714286	-6.93889e-17
0.142857	0.0714286	-1.38778e-16
0.214286	0.0714286	5.55112e-17
0.285714	0.0714286	-5.55112e-17
0.357143	0.0714286	-5.55112e-17
0.428571	0.0714286	1.11022e-16
0.5	0.0714286	0
0.571429	0.0714286	-1.11022e-16
0.642857	0.0714286	-1.11022e-16
0.714286	0.0714286	-1.11022e-16
0.785714	0.0714286	0
0.857143	0.0714286	0
0.928571	0.0714286	1.11022e-16
1	0.0714286	0
0	0.142857	1
0.0714286	0.142857	1
0.142857	0.142857	1
0.214286	0.142857	1
0.285714	0.142857	1
0.357143	0.142857	1
0.428571	0.142857	1
0.5	0.142857	1
0.571429	0.142857	1
0.642857	0.142857	1
0.714286	0.142857	1
0.785714	0.142857	1
0.857143	0.142857	1
0.928571	0.142857	1
1	0.142857	1
-2.77556e-17	0.142857	0.928571
0.0714286	0.142857	0.928571
0.142857	0.142857	0.928571
0.214286	0.142857	0.928571
0.285714	0.142857	0.928571
0.357143	0.142857	0.928571
0.428571	0.142857	0.928571
0.5	0.142857	0.928571
0.571429	0.142857	0.928571
0.642857	0.142857	0.928571
0.714286	0.142857	0.928571
0.785714	0.142857	0.928571
0.857143	0.142857	0.928571
0.928571	0.142857	0.928571
1	0.142857	0.928571
0	0.142857	0.857143
0.0714286	0.142857	0.857143
0.142857	0.142857	0.857143
0.214286	0.142857	0.857143
0.285714	0.142857	0.857143
0.357143	0.142857	0.857143
0.428571	0.142857	0.857143
0.5	0.142857	0.857143
0.571429	0.142857	0.857143
0.642857	0.142857	0.857143
0.714286	0.142857	0.857143
0.785714	0.142857	0.857143
0.857143	0.142857	0.857143
0.928571	0.142857	0.857143
1	0.142857	0.857143
-5.55112e-17	0.142857	0.785714
0.0714286	0.142857	0.785714
0.142857	0.142857	0.785714
0.214286	0.142857	0.785714
0.285714	0.142857	0.785714
0.357143	0.142857	0.785714
0.428571	0.142857	0.785714
0.5	0.142857	0.785714
0.571429	0.142857	0.785714
0.642857	0.142857	0.785714
0.714286	0.142857	0.785714
0.785714	0.142857	0.785714
0.857143	0.142857	0.785714
0.928571	0.142857	0.785714
1	0.142857	0.785714
0	0.142857	0.714286
0.0714286	0.142857	0.714286
0.142857	0.142857	0.714286
0.214286	0.142857	0.714286
0.285714	0.142857	0.714286
0.357143	0.142857	0.714286
0.428571	0.142857	0.714286
0.5	0.142857	0.714286
0.571429	0.142857	0.714286
0.642857	0.142857	0.714286
0.714286	0.142857	0.714286
0.785714	0.142857	0.714286
0.857143	0.142857	0.714286
0.928571	0.142857	0.714286
1	0.142857	0.714286
0	0.142857	0.642857
0.0714286	0.142857	0.642857
0.142857	0.142857	0.642857
0.214286	0.142857	0.642857
0.285714	0.142857	0.642857
0.357143	0.142857	0.642857
0.428571	0.142857	0.642857
0.5	0.142857	0.642857
0.571429	0.142857	0.642857
0.642857	0.142857	0.642857
0.714286	0.142857	0.642857
0.785714	0.142857	0.642857
0.857143	0.142857	0.642857
0.928571	0.142857	0.642857
1	0.142857	0.642857
0	0.142857	0.571429
0.0714286	0.142857	0.571429
0.142857	0.142857	0.571429
0.214286	0.142857	0.571429
0.285714	0.142857	0.571429
0.357143	0.142857	0.571429
0.428571	0.142857	0.571429
0.5	0.142857	0.571429
0.571429	0.142857	0.571429
0.642857	0.142857	0.571429
0.714286	0.142857	0.571429
0.785714	0.142857	0.571429
0.857143	0.142857	0.571429
0.928571	0.142857	0.571429
1	0.142857	0.571429
0	0.142857	0.5
0.0714286	0.142857	0.5
0.142857	0.142857	0.5
0.214286	0.142857	0.5
0.285714	0.142857	0.5
0.357143	0.142857	0.5
0.428571	0.142857	0.5
0.5	0.142857	0.5
0.571429	0.142857	0.5
0.642857	0.142857	0.5
0.714286	0.142857	0.5
0.785714	0.142857	0.5
0.857143	0.142857	0.5
0.928571	0.142857	0.5
1	0.142857	0.5
0	0.142857	0.428571
0.0714286	0.142857	0.428571
0.142857	0.142857	0.428571
0.214286	0.142857	0.428571
0.285714	0.142857	0.428571
0.357143	0.142857	0.428571
0.428571	0.142857	0.428571
0.5	0.142857	0.428571
0.571429	0.142857	0.428571
0.642857	0.142857	0.428571
0.714286	0.142857	0.428571
0.785714	0.142857	0.428571
0.857143	0.142857	0.428571
0.928571	0.142857	0.428571
1	0.142857	0.428571
0	0.142857	0.357143
0.0714286	0.142857	0.357143
0.142857	0.142857	0.357143
0.214286	0.142857	0.357143
0.285714	0.142857	0.357143
0.357143	0.142857	0.357143
0.428571	0.142857	0.357143
0.5	0.142857	0.357143
0.571429	0.142857	0.357143
0.642857	0.142857	0.357143
0.714286	0.142857	0.357143
0.785714	0.142857	0.357143
0.857143	0.142857	0.357143
0.928571	0.142857	0.357143
1	0.142857	0.357143
0	0.142857	0.285714
0.0714286	0.142857	0.285714
0.142857	0.142857	0.285714
0.214286	0.142857	0.285714
0.285714	0.142857	0.285714
0.357143	0.142857	0.285714
0.428571	0.142857	0.285714
0.5	0.142857	0.285714
0.571429	0.142857	0.285714
0.642857	0.142857	0.285714
0.714286	0.142857	0.285714
0.785714	0.142857	0.285714
0.857143	0.142857	0.285714
0.928571	0.142857	0.285714
1	0.142857	0.285714
0	0.142857	0.214286
0.0714286	0.142857	0.214286
0.142857	0.142857	0.214286
0.214286	0.142857	0.214286
0.285714	0.142857	0.214286
0.357143	0.142857	0.214286
0.428571	0.142857	0.214286
0.5	0.142857	0.214286
0.571429	0.142857	0.214286
0.642857	0.142857	0.214286
0.714286	0.142857	0.214286
0.785714	0.142857	0.214286
0.857143	0.142857	0.214286
0.928571	0.142857	0.214286
1	0.142857	0.214286
0	0.142857	0.142857
0.0714286	0.142857	0.142857
0.142857	0.142857	0.142857
0.214286	0.142857	0.142857
0.285714	0.142857	0.142857
0.357143	0.142857	0.142857
0.428571	0.142857	0.142857
0.5	0.142857	0.142857
0.571429	0.142857	0.142857
0.642857	0.142857	0.142857
0.714286	0.142857	0.142857
0.785714	0.142857	0.142857
0.857143	0.142857	0.142857
0.928571	0.142857	0.142857
1	0.142857	0.142857
0	0.142857	0.0714286
0.0714286	0.142857	0.0714286
0.142857	0.142857	0.0714286
0.214286	0.142857	0.0714286
0.285714	0.142857	0.0714286
0.357143	0.142857	0.0714286
0.428571	0.142857	0.0714286
0.5	0.142857	0.0714286
0.571429	0.142857	0.0714286
0.642857	0.142857	0.0714286
0.714286	0.142857	0.0714286
0.785714	0.142857	0.0714286
0.857143	0.142857	0.0714286
0.928571	0.142857	0.0714286
1	0.142857	0.0714286
0	0.142857	0
0.0714286	0.142857	-2.77556e-17
0.142857	0.142857	-5.55112e-17
0.214286	0.142857	2.77556e-17
0.285714	0.142857	0
0.357143	0.142857	1.11022e-16
0.428571	0.142857	5.55112e-17
0.5	0.142857	0
0.571429	0.142857	0
0.642857	0.142857	-1.11022e-16
0.714286	0.142857	0
0.785714	0.142857	1.11022e-16
0.857143	0.142857	1.11022e-16
0.928571	0.142857	-2.22045e-16
1	0.142857	0
0	0.214286	1
0.0714286	0.214286	1
0.142857	0.214286	1
0.214286	0.214286	1
0.285714	0.214286	1
0.357143	0.214286	1
0.428571	0.214286	1
0.5	0.214286	1
0.571429	0.214286	1
0.642857	0.214286	1
0.714286	0.214286	1
0.785714	0.214286	1
0.857143	0.214286	1
0.928571	0.214286	1
1	0.214286	1
0	0.214286	0.928571
0.0714286	0.214286	0.928571
0.142857	0.214286	0.928571
0.214286	0.214286	0.928571
0.285714	0.214286	0.928571
0.357143	0.214286	0.928571
0.428571	0.214286	0.928571
0.5	0.214286	0.928571
0.571429	0.214286	0.928571
0.642857	0.214286	0.928571
0.714286	0.214286	0.928571
0.785714	0.214286	0.928571
0.857143	0.214286	0.928571
0.928571	0.214286	0.928571
1	0.214286	0.928571
-2.77556e-17	0.214286	0.857143
0.0714286	0.214286	0.857143
0.142857	0.214286	0.857143
0.214286	0.214286	0.857143
0.285714	0.214286	0.857143
0.357143	0.214286	0.857143
0.428571	0.214286	0.857143
0.5	0.214286	0.857143
0.571429	0.214286	0.857143
0.642857	0.214286	0.857143
0.714286	0.214286	0.857143
0.785714	0.214286	0.857143
0.857143	0.214286	0.857143
0.928571	0.214286	0.857143
1	0.214286	0.857143
5.55112e-17	0.214286	0.785714
0.0714286	0.214286	0.785714
0.142857	0.214286	0.785714
0.214286	0.214286	0.785714
0.285714	0.214286	0.785714
0.357143	0.214286	0.785714
0.428571	0.214286	0.785714
0.5	0.214286	0.785714
0.571429	0.214286	0.785714
0.642857	0.214286	0.785714
0.714286	0.214286	0.785714
0.785714	0.214286	0.785714
0.857143	0.214286	0.785714
0.928571	0.214286	0.785714
1	0.214286	0.785714
0	0.214286	0.714286
0.0714286	0.214286	0.714286
0.142857	0.214286	0.714286
0.214286	0.214286	0.714286
0.285714	0.214286	0.714286
0.357143	0.214286	0.714286
0.428571	0.214286	0.714286
0.5	0.214286	0.714286
0.571429	0.214286	0.714286
0.642857	0.214286	0.714286
0.714286	0.214286	0.714286
0.785714	0.214286	0.714286
0.857143	0.214286	0.714286
0.928571	0.214286	0.714286
1	0.214286	0.714286
5.55112e-17	0.214286	0.642857
0.0714286	0.214286	0.642857
0.142857	0.214286	0.642857
0.214286	0.214286	0.642857
0.285714	0.214286	0.642857
0.357143	0.214286	0.642857
0.428571	0.214286	0.642857
0.5	0.214286	0.642857
0.571429	0.214286	0.642857
0.642857	0.214286	0.642857
0.714286	0.214286	0.642857
0.785714	0.214286	0.642857
0.857143	0.214286	0.642857
0.928571	0.214286	0.642857
1	0.214286	0.642857
2.77556e-17	0.214286	0.571429
0.0714286	0.214286	0.571429
0.142857	0.214286	0.571429
0.214286	0.214286	0.571429
0.285714	0.214286	0.571429
0.357143	0.214286	0.571429
0.428571	0.214286	0.571429
0.5	0.214286	0.571429
0.571429	0.214286	0.571429
0.642857	0.214286	0.571429
0.714286	0.214286	0.571429
0.785714	0.214286	0.571429
0.857143	0.214286	0.571429
0.928571	0.214286	0.571429
1	0.214286	0.571429
-5.55112e-17	0.214286	0.5
0.0714286	0.214286	0.5
0.142857	0.214286	0.5
0.214286	0.214286	0.5
0.285714	0.214286	0.5
0.357143	0.214286	0.5
0.428571	0.214286	0.5
0.5	0.214286	0.5
0.571429	0.214286	0.5
0.642857	0.214286	0.5
0.714286	0.214286	0.5
0.785714	0.214286	0.5
0.857143	0.214286	0.5
0.928571	0.214286	0.5
1	0.214286	0.5
5.55112e-17	0.214286	0.428571
0.0714286	0.214286	0.428571
0.142857	0.214286	0.428571
0.214286	0.214286	0.428571
0.285714	0.214286	0.428571
0.357143	0.214286	0.428571
0.428571	0.214286	0.428571
0.5	0.214286	0.428571
0.571429	0.214286	0.428571
0.642857	0.214286	0.428571
0.714286	0.214286	0.428571
0.785714	0.214286	0.428571
0.857143	0.214286	0.428571
0.928571	0.214286	0.428571
1	0.214286	0.428571
2.77556e-17	0.214286	0.357143
0.0714286	0.214286	0.357143
0.142857	0.214286	0.357143
0.214286	0.214286	0.357143
0.285714	0.214286	0.357143
0.357143	0.214286	0.357143
0.428571	0.214286	0.357143
0.5	0.214286	0.357143
0.571429	0.214286	0.357143
0.642857	0.214286	0.357143
0.714286	0.214286	0.357143
0.785714	0.214286	0.357143
0.857143	0.214286	0.357143
0.928571	0.214286	0.357143
1	0.214286	0.357143
-5.55112e-17	0.214286	0.285714
0.0714286	0.214286	0.285714
0.142857	0.214286	0.285714
0.214286	0.214286	0.285714
0.285714	0.214286	0.285714
0.357143	0.214286	0.285714
0.428571	0.214286	0.285714
0.5	0.214286	0.285714
0.571429	0.214286	0.285714
0.642857	0.214286	0.285714
0.714286	0.214286	0.285714
0.785714	0.214286	0.285714
0.857143	0.214286	0.285714
0.928571	0.214286	0.285714
1	0.214286	0.285714
5.55112e-17	0.214286	0.214286
0.0714286	0.214286	0.214286
0.142857	0.214286	0.214286
0.214286	0.214286	0.214286
0.285714	0.214286	0.214286
0.357143	0.214286	0.214286
0.428571	0.214286	0.214286
0.5	0.214286	0.214286
0.571429	0.214286	0.214286
0.642857	0.214286	0.214286
0.714286	0.214286	0.214286
0.785714	0.214286	0.214286
0.857143	0.214286	0.214286
0.928571	0.214286	0.214286
1	0.214286	0.214286
-5.55112e-17	0.214286	0.142857
0.0714286	0.214286	0.142857
0.142857	0.214286	0.142857
0.214286	0.214286	0.142857
0.285714	0.214286	0.142857
0.357143	0.214286	0.142857
0.428571	0.214286	0.142857
0.5	0.214286	0.142857
0.571429	0.214286	0.142857
0.642857	0.214286	0.142857
0.714286	0.214286	0.142857
0.785714	0.214286	0.142857
0.857143	0.214286	0.142857
0.928571	0.214286	0.142857
1	0.214286	0.142857
-5.55112e-17	0.214286	0.0714286
0.0714286	0.214286	0.0714286
0.142857	0.214286	0.0714286
0.214286	0.214286	0.0714286
0.285714	0.214286	0.0714286
0.357143	0.214286	0.0714286
0.428571	0.214286	0.0714286
0.5	0.214286	0.0714286
0.571429	0.214286	0.0714286
0.642857	0.214286	0.0714286
0.714286	0.214286	0.0714286
0.785714	0.214286	0.0714286
0.857143	0.214286	0.0714286
0.928571	0.214286	0.0714286
1	0.214286	0.0714286
0	0.214286	0
0.0714286	0.214286	-2.77556e-17
0.142857	0.214286	-5.55112e-17
0.214286	0.214286	5.55112e-17
0.285714	0.214286	0
0.357143	0.214286	5.55112e-17
0.428571	0.214286	1.11022e-16
0.5	0.214286	0
0.571429	0.214286	0
0.642857	0.214286	-1.11022e-16
0.714286	0.214286	-1.11022e-16
0.785714	0.214286	0
0.857143	0.214286	2.22045e-16
0.928571	0.214286	1.11022e-16
1	0.214286	0
0	0.285714	1
0.0714286	0.285714	1
0.142857	0.285714	1
0.214286	0.285714	1
0.285714	0.285714	1
0.357143	0.285714	1
0.428571	0.285714	1
0.5	0.285714	1
0.571429	0.285714	1
0.642857	0.285714	1
0.714286	0.285714	1
0.785714	0.285714	1
0.857143	0.285714	1
0.928571	0.285714	1
1	0.285714	1
-5.55112e-17	0.285714	0.928571
0.0714286	0.285714	0.928571
0.142857	0.285714	0.928571
0.214286	0.285714	0.928571
0.285714	0.285714	0.928571
0.357143	0.285714	0.928571
0.428571	0.285714	0.928571
0.5	0.285714	0.928571
0.571429	0.285714	0.928571
0.642857	0.285714	0.928571
0.714286	0.285714	0.928571
0.785714	0.285714	0.928571
0.857143	0.285714	0.928571
0.928571	0.285714	0.928571
1	0.285714	0.928571
0	0.285714	0.857143
0.0714286	0.285714	0.857143
0.142857	0.285714	0.857143
0.214286	0.285714	0.857143
0.285714	0.285714	0.857143
0.357143	0.285714	0.857143
0.428571	0.285714	0.857143
0.5	0.285714	0.857143
